,AirportID,Latitude,Longitude,AirportLatitude,AirportLongitude,PayingPax,Fare,Distance_mile
1346,PHX,33.516701,-112.03003,33.435893,-112.008254,1,15.0,6.8317879666
1347,PHX,33.376256,-111.97182,33.435893,-112.008254,1,17.0,6.2148118569
1348,PHX,33.516701,-112.03003,33.435893,-112.008254,1,14.0,6.8317879666
1349,PHX,33.516701,-112.03003,33.435893,-112.008254,1,15.0,6.8317879666
1350,PHX,33.524305,-112.022672,33.435893,-112.008254,1,15.0,6.93281712549
1351,PHX,33.456702,-112.342634,33.435893,-112.008254,1,25.0,20.6961856666
1352,PHX,33.378084,-111.843025,33.435893,-112.008254,1,16.0,13.5070889182
1353,PHX,33.585099,-112.06346,33.435893,-112.008254,1,17.0,13.478272787
1354,PHX,33.493806,-112.355097,33.435893,-112.008254,1,25.0,23.975024979
1355,PHX,33.585099,-112.06346,33.435893,-112.008254,1,17.0,13.478272787
1356,PHX,33.374266,-111.971726,33.435893,-112.008254,1,16.0,6.35757955424
1357,PHX,33.64516,-111.917529,33.435893,-112.008254,1,25.0,19.6696467829
1358,PHX,33.585099,-112.06346,33.435893,-112.008254,1,17.0,13.478272787
1359,PHX,33.585099,-112.06346,33.435893,-112.008254,1,17.0,13.478272787
1360,PHX,33.266604,-111.992501,33.435893,-112.008254,2,42.0,12.5919885485
1361,PHX,33.266604,-111.992501,33.435893,-112.008254,2,44.0,12.5919885485
1362,PHX,33.461345,-112.171505,33.435893,-112.008254,1,17.0,11.1598196422
1363,PHX,33.635807,-112.23622,33.435893,-112.008254,1,25.0,26.9290135364
1364,PHX,33.511077,-112.024948,33.435893,-112.008254,2,30.0,6.15089171681
1365,PHX,33.699692,-112.110557,33.435893,-112.008254,1,24.0,24.1004240605
1366,PHX,33.563919,-111.92587,33.435893,-112.008254,1,21.0,13.5818135913
1367,PHX,33.482436,-112.077424,33.435893,-112.008254,1,15.0,7.1965977064
1368,PHX,33.493466,-112.35531,33.435893,-112.008254,1,25.0,23.9638261117
1369,PHX,33.660221,-112.37813,33.435893,-112.008254,1,31.0,36.7879628463
1370,PHX,33.492289,-112.07529,33.435893,-112.008254,1,15.0,7.75375355722
1371,PHX,33.706813,-112.112484,33.435893,-112.008254,1,30.0,24.7029214273
1372,PHX,33.376227,-111.971443,33.435893,-112.008254,2,27.2,6.23852827315
1373,PHX,33.266517,-111.99318,33.435893,-112.008254,1,22.0,12.5588837951
1374,PHX,33.514894,-111.92492,33.435893,-112.008254,1,17.0,10.2527383228
1375,PHX,33.266517,-111.993184,33.435893,-112.008254,1,22.0,12.5586533995
1376,PHX,33.548745,-111.91569,33.435893,-112.008254,1,21.0,13.1208333703
1377,PHX,33.266517,-111.99318,33.435893,-112.008254,3,63.0,12.5588837951
1378,PHX,33.530521,-111.972475,33.435893,-112.008254,2,34.0,8.59222672014
1379,PHX,33.681491,-111.968056,33.435893,-112.008254,1,23.0,19.2669788381
1380,PHX,33.43133,-111.84597,33.435893,-112.008254,2,34.0,9.66232494503
1381,PHX,33.281688,-111.973552,33.435893,-112.008254,1,22.0,12.6423050603
1382,PHX,33.625796,-111.932793,33.435893,-112.008254,1,21.0,17.4539189705
1383,PHX,33.266604,-111.992501,33.435893,-112.008254,1,22.0,12.5919885485
1384,PHX,33.639224,-111.89621,33.435893,-112.008254,2,50.0,20.4878840566
1385,PHX,33.595608,-111.985803,33.435893,-112.008254,1,20.0,12.3169711528
1386,PHX,33.595732,-111.98569,33.435893,-112.008254,1,21.0,12.3320385325
1387,PHX,33.531178,-111.96499,33.435893,-112.008254,1,16.0,9.06870178417
1388,PHX,33.510481,-111.92588,33.435893,-112.008254,5,85.0,9.89285014035
1389,PHX,33.288368,-111.89114,33.435893,-112.008254,1,21.0,16.9280793121
1390,PHX,33.647364,-111.90777,33.435893,-112.008254,3,46.0,20.3838784262
